description,price,rating,review_count,url
Dell Latitude E7250 Intel i5-5300U 2.30Ghz 8GB RAM 256GB SSD Win 10 Pro (Renewed),305,4.2 out of 5 stars,212,https://www.amazon.com/Dell-Latitude-i5-5300U-Certified-Refurbished/dp/B07FDHGH2R/ref=sr_1_46?dchild=1&keywords=dell+laptop&qid=1619577586&sr=8-46
"Dell Charger Power Supply Cord 90W 19.5V 4.62A for Latitude, Inspiron 1520 1521 1525 1526 1545 1564, Studio 1537 1555 1735 1737 and Vostro 3460 3560 1540 3750 (Original Dell PA-3E Adapter)",32,4.5 out of 5 stars,261,https://www.amazon.com/Dell-Charger-Latitude-Inspiron-Original/dp/B0799VCLM8/ref=sr_1_49?dchild=1&keywords=dell+laptop&qid=1619577586&sr=8-49
"2021 Newest Dell Inspiron 15 Business Laptop Computer: 15.6"" HD Display, Intel Dual-Core Celeron N4020(Up to 2.8GHz), 16GB RAM, 1TB HDD, WiFi, Bluetooth, HDMI, Webcam, Windows 10 S, Gift Mousepad",499,4.5 out of 5 stars,12,https://www.amazon.com/Dell-Inspiron-15-Business-Computer/dp/B091NBQZNY/ref=sr_1_50?dchild=1&keywords=dell+laptop&qid=1619577586&sr=8-50
"2020 Dell Inspiron 14"" Laptop Computer 10th Gen Intel i3 1005G1 Up to 3.4GHz 4GB DDR4 RAM 128GB PCIe SSD Untel UHD Graphics HDMI 802.11ac WiFi Bluetooth 4.1 Windows 10",379,4.5 out of 5 stars,56,https://www.amazon.com/Dell-Inspiron-Computer-Graphics-Bluetooth/dp/B081ZFFJ46/ref=sr_1_51?dchild=1&keywords=dell+laptop&qid=1619577586&sr=8-51
"Dell Laptop Charger 65W watt 7.4mm tip AC Power Adapter,Power Supply Include Power Cord Computer Replacement AC for Inspiron n5110 3521 3537,Latitude 3300 3380 3480 E5430,Wyse 5070,06TM1C,19.5V 3.34A",24,4.6 out of 5 stars,152,https://www.amazon.com/Dell-Computer-Replacement-Inspiron-Latitude/dp/B008ZYCY5W/ref=sr_1_52?dchild=1&keywords=dell+laptop&qid=1619577586&sr=8-52
"MEOOEM Bamboo Laptop Stand, Detachable Notebook Holder for Desk, Foldable Laptop Riser Compatible with MacBook, Dell, Lenovo, HP More 10-14"" Laptops",26,,,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg3_1?ie=UTF8&adId=A05626372JWEDKDZLMT9B&url=%2FMEOOEM-Detachable-Notebook-Foldable-Compatible%2Fdp%2FB08SW3VDFZ%2Fref%3Dsr_1_53_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1619577586%26sr%3D8-53-spons%26psc%3D1&qualifier=1619577586&id=2274543107566042&widgetName=sp_btf
"2020 15.6 inch Laptop, IPS Display, Intel 64-bit Quad-core celeron_j3455 Processor, 8GB RAM, 256GB SSD, scalable 1TB SSD Solid State Drive, Chocolate Keyboard, Windows 10",369,4.2 out of 5 stars,36,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg3_1?ie=UTF8&adId=A0289729123ORD7L2ZJX0&url=%2FQuad-core-celeron_j3455-Processor-scalable-Chocolate%2Fdp%2FB08HCMJ84M%2Fref%3Dsr_1_54_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1619577586%26sr%3D8-54-spons%26psc%3D1&qualifier=1619577586&id=2274543107566042&widgetName=sp_btf
"New_Dell Inspiron 15.6"" FHD Laptop,10th Gen Intel i3-1005G1 Processor (Up to 3.4 GHz), 4GB RAM, 128GB SSD + 32GB USB Flash Drive, HDMI, SD Card Reader, Bluetooth, Camera, USB Type-C, Windows 10 S",449,4.4 out of 5 stars,31,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A06334922PFW7OAPYL0ID&url=%2FNew_Dell-Inspiron-i3-1005G1-Processor-Bluetooth%2Fdp%2FB08J8DR8J9%2Fref%3Dsr_1_49_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1619577595%26sr%3D8-49-spons%26psc%3D1%26smid%3DA2GY4BFUD7Z7CM&qualifier=1619577595&id=7567666662460554&widgetName=sp_atf_next
"USB C Charger, Hyphen-X 100W 4-Port GaN Fast Wall Charger Type C PD Charging for USB-C Laptops,Compatible with MacBook Pro Air, iPhone, iPad Pro, Galaxy, Dell XPS and More(Black)",49,4.8 out of 5 stars,26,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A03122293W1RW8NH4EHBC&url=%2FCharger-Hyphen-X-Charging-Laptops-Compatible%2Fdp%2FB08X42DRMR%2Fref%3Dsr_1_50_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1619577595%26sr%3D8-50-spons%26psc%3D1&qualifier=1619577595&id=7567666662460554&widgetName=sp_atf_next
"Dell Urban Backpack 15.6"" (97X44)",28,4.7 out of 5 stars,132,https://www.amazon.com/Dell-Urban-Backpack-15-6-97X44/dp/B01KPZMMEQ/ref=sr_1_51?dchild=1&keywords=dell+laptop&qid=1619577595&sr=8-51
Dell Active Pen (PN557W),34,3.8 out of 5 stars,643,https://www.amazon.com/Dell-PN557W-Active-Pen/dp/B06XPYH66D/ref=sr_1_52?dchild=1&keywords=dell+laptop&qid=1619577595&sr=8-52
"Dell 90W USB-C, LA90PM170 0TDK33 TDK33 AC Power Adapter Charger",65,4.4 out of 5 stars,84,https://www.amazon.com/USB-C-LA90PM170-0TDK33-Adapter-Charger/dp/B0717673D2/ref=sr_1_53?dchild=1&keywords=dell+laptop&qid=1619577595&sr=8-53
Dell Original 65W Thin Laptop Charger for Inspiron 15 Series Power-Supply-Cord (Original Version),26,4.5 out of 5 stars,351,https://www.amazon.com/Dell-Original-Charger-Inspiron-Power-Supply-Cord/dp/B071P4PZBH/ref=sr_1_54?dchild=1&keywords=dell+laptop&qid=1619577595&sr=8-54
"DELL Latitude 3189 Intel Pentium N4200 (1.1 GHz) 4 GB Memory 128 GB SSD Intel HD Graphics 505 11.6"" Touchscreen 1366 x 768 Convertible 2-in-1 Laptop Windows 10 Pro 64-Bit (Renewed)",279,4.3 out of 5 stars,19,https://www.amazon.com/Latitude-Pentium-Graphics-Touchscreen-Convertible/dp/B07QD2HSCF/ref=sr_1_55?dchild=1&keywords=dell+laptop&qid=1619577595&sr=8-55
"2021 Flagship Dell Inspiron 15 5000 15.6 inch FHD Laptop 11th Gen Intel Quad-Core i5-1135G7 8GB DDR4, 256GB SSD, Backlit Keyboard, Windows 10 Home - Silver (Latest Model) LPT Accessory",659,3.6 out of 5 stars,6,https://www.amazon.com/Dell-5000-FHD-Quad-Core-i5-1135G7/dp/B08WLGJD9X/ref=sr_1_56?dchild=1&keywords=dell+laptop&qid=1619577595&sr=8-56
NEW Genuine Original OEM for Dell 0285K 00285K AC Adapter Power Charger 45W,20,4.5 out of 5 stars,906,https://www.amazon.com/Genuine-Original-Dell-Adapter-Charger/dp/B01AZHH5T6/ref=sr_1_57?dchild=1&keywords=dell+laptop&qid=1619577595&sr=8-57
"New Laptop Charger 90W watt USB Type C(USB-C) AC Power Adapter Include Power Cord for Dell XPS 13，Precision 3540,Latitude 3400,3500, 5289,5300 2in1,7400 2in1,7300, 7390 2in1, 7200 2in1,5400,0TDK33",59,5.0 out of 5 stars,7,https://www.amazon.com/Charger-Adapter-Dell-13%EF%BC%8CPrecision-Latitude/dp/B07RHVW5NR/ref=sr_1_58?dchild=1&keywords=dell+laptop&qid=1619577595&sr=8-58
"MEOOEM Laptop Stand, Adjustable Notebook Holder for Desk, Multi-Angle Laptop Riser Compatible with MacBook, Dell, Lenovo, HP More 10-17"" Laptops",25,,,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A08198971Q6TRWY36GFCT&url=%2FMEOOEM-Adjustable-Notebook-Multi-Angle-Compatible%2Fdp%2FB08SWDYK8K%2Fref%3Dsr_1_59_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1619577595%26sr%3D8-59-spons%26psc%3D1&qualifier=1619577595&id=7567666662460554&widgetName=sp_mtf
"Laptop Stand Adjustable Height, Simple Zone Aluminum Portable Notebook Stand Holder for Desk, Foldable Laptop Computer Riser Compatible with MacBook Air Pro, Lenovo, Dell, 10-15.6” Laptops – Gray",19,4.6 out of 5 stars,74,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A05077523GOB0TWPE88VG&url=%2FAdjustable-Simple-Zone-Aluminum-Compatible%2Fdp%2FB08FB7WRDG%2Fref%3Dsr_1_60_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1619577595%26sr%3D8-60-spons%26psc%3D1&qualifier=1619577595&id=7567666662460554&widgetName=sp_mtf
Genuine Dell 130W Laptop Charger AC Adapter 332-1829 130W Dell Charger AC Power adapter for Precision M3800 M2800 XPS 15 9530 9550 Charger Inspiron 7347 7348 7459 Dell Charger 130W AC Adapter,59,4.5 out of 5 stars,186,https://www.amazon.com/Genuine-Dell-332-1829-Precision-Inspiron/dp/B01LYTDPSN/ref=sr_1_62?dchild=1&keywords=dell+laptop&qid=1619577595&sr=8-62
"Dell Precision M7510 WorkStation, 15.6inch FHD IPS TouchScreen, Intel Core i7-6920HQ, 32 GB DDR4, 512 GB SSD, Nvidia Quadro M2000M, Windows 10 Pro (Renewed)","1,499",5.0 out of 5 stars,1,https://www.amazon.com/Dell-Precision-WorkStation-TouchScreen-Refurbished/dp/B01NAO2NBV/ref=sr_1_63?dchild=1&keywords=dell+laptop&qid=1619577595&sr=8-63
Original OEM Dell LA45NM140 KXTTW 19.5V 2.31A Notebook Ac Adapter,23,4.5 out of 5 stars,238,https://www.amazon.com/Original-Dell-LA45NM140-Notebook-Adapter/dp/B01533LH7S/ref=sr_1_64?dchild=1&keywords=dell+laptop&qid=1619577595&sr=8-64
"2021 Newest Dell Inspiron 15.6"" HD Business Laptop, Intel 4205U, 16GB RAM, 512GB PCIe SSD, Webcam, WiFi, Bluetooth, Win10 Pro, Black",599,4.5 out of 5 stars,278,https://www.amazon.com/Dell-Inspiron-Business-Wireless-Bluetooth/dp/B085VXM6JQ/ref=sr_1_66?dchild=1&keywords=dell+laptop&qid=1619577595&sr=8-66
"2021 Dell Inspiron 14 5493 14"" FHD 1080p Laptop, Intel Core i5-1035G1 Quad-Core Processor, 8GB RAM, 512GB SSD, Backlit Keyboard, HDMI, Windows 10, Silver, W/ IFT Accessories",699,,,https://www.amazon.com/Dell-i5-1035G1-Quad-Core-Processor-Accessories/dp/B08S5JRG1B/ref=sr_1_67?dchild=1&keywords=dell+laptop&qid=1619577595&sr=8-67
Dell Latitude 7480 Business-Class Laptop | 14.0 inch FHD Touch Display | Intel Core 7th Generation i7-7600 | 16 GB DDR4 | 512 GB PCIe M.2 NVMe SSD | Windows 10 Pro (Renewed),599,4.0 out of 5 stars,60,https://www.amazon.com/Dell-Business-Class-Generation-Certified-Refurbished/dp/B077FGWRY4/ref=sr_1_68?dchild=1&keywords=dell+laptop&qid=1619577595&sr=8-68
"New_Dell XPS 13.3"" FHD (1920x1080) Business Laptop, 10th Gen Intel Core i7-10710U, 16GB RAM, 1TB SSD, Wi-Fi 6, Bluetooth 5.1, Webcam, Thunderbolt 3 Multi-use Type-C Ports, Win 10, 1-W Shoxlab Support","1,449",3.5 out of 5 stars,3,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg4_1?ie=UTF8&adId=A04187591ZKH1ING1USF9&url=%2F1920x1080-i7-10710U-Bluetooth-Thunderbolt-Multi-use%2Fdp%2FB08YP5X5CV%2Fref%3Dsr_1_69_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1619577595%26sr%3D8-69-spons%26psc%3D1&qualifier=1619577595&id=7567666662460554&widgetName=sp_btf
"Laptop Stand, Aluminum Laptop with 7 Levels Height Adjustment Foldable Portable Notebook Stand, Hollow Out Heat Dissipation,Compatible with Mac, Dell,HP More 10-15.6” Laptops and Tablets",12,,,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg4_1?ie=UTF8&adId=A09787553MR0RS63M260X&url=%2FAluminum-Adjustment-Foldable-Dissipation-Compatible%2Fdp%2FB08TGWG381%2Fref%3Dsr_1_70_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1619577595%26sr%3D8-70-spons%26psc%3D1&qualifier=1619577595&id=7567666662460554&widgetName=sp_btf
"Laptop Stand, OlYone Adjustable Notebook Riser Foldable Portable Ergonomic Height Angle Computer Desktop Laptop Holder for Desk, Compatible with MacBook Air Pro, Dell XPS, HP (10-17"") - Silver",39,,,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A04994691K4BTX25YMXC0&url=%2FAdjustable-Notebook-Foldable-Ergonomic-Compatible%2Fdp%2FB08ZCB9QVW%2Fref%3Dsr_1_65_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1619577604%26sr%3D8-65-spons%26psc%3D1&qualifier=1619577604&id=828539460537134&widgetName=sp_atf_next
"USB C 65W Laptop Charger AC Power Adapter Fit for Dell XPS 12 9250, 13 9350, Latitude 7370 7280 5285 5179 5290, Compatible with MacBook, Asus, Acer, Hp, Type C Power Supply.",22,3.9 out of 5 stars,9,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A03182603CIEFIXUCVKDY&url=%2FCharger-Adapter-Latitude-Compatible-MacBook%2Fdp%2FB08R3DJNP7%2Fref%3Dsr_1_66_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1619577604%26sr%3D8-66-spons%26psc%3D1&qualifier=1619577604&id=828539460537134&widgetName=sp_atf_next
"Dell Latitude 12 5285 2-in-1 Touchscreen FHD with Corning Gorilla Glass (with Keyboard), Intel i7-7600U 2.8GHz Dual-Core | 16GB DDR3 | 512GB SSD| WiFi | Bluetooth | Webcam | Windows 10 Pro (Renewed)",499,3.7 out of 5 stars,39,https://www.amazon.com/Dell-Latitude-5285-Touchscreen-Dual-Core/dp/B089YW8GRQ/ref=sr_1_67?dchild=1&keywords=dell+laptop&qid=1619577604&sr=8-67
"Samsung Chromebook XE303C12-A01 11.6-inch, Exynos 5250, 2GB RAM, 16GB SSD, Silver (Renewed)",146,3.6 out of 5 stars,"6,237",https://www.amazon.com/Samsung-Chromebook-Wi-Fi-11-6-Inch-Refurbished/dp/B00M9K7L8S/ref=sr_1_68?dchild=1&keywords=dell+laptop&qid=1619577604&sr=8-68
"Genuine Dell 180W Watt 74X5J, JVF3V Power Adapter PA Charger For Laptops",49,4.6 out of 5 stars,195,https://www.amazon.com/Genuine-74X5J-Adapter-Charger-Laptops/dp/B009TBHWA2/ref=sr_1_69?dchild=1&keywords=dell+laptop&qid=1619577604&sr=8-69
Dell 130W AC Charger Precision M20 M60 M70 M90 M2400 M4400 M4500 M6300 LA130PM121 DA130PE1-00 Laptop Power Supply,35,4.7 out of 5 stars,396,https://www.amazon.com/Charger-Dell-Precision-LA130PM121-DA130PE1-00/dp/B07VDXBGKD/ref=sr_1_70?dchild=1&keywords=dell+laptop&qid=1619577604&sr=8-70
"Dell 65W Replacement AC Adapter for E5250, E5440, E5450, E5540, E5550, E6440, E6540, E7240, E7440 (LA65NM130)",26,4.6 out of 5 stars,622,https://www.amazon.com/Dell-Replacement-Adapter-E5250-HK65NM130/dp/B01EF2Q97G/ref=sr_1_71?dchild=1&keywords=dell+laptop&qid=1619577604&sr=8-71
"New Original Dell 30W USB-C(Type C) AC Adapter, Power Supply Charger for Dell XPS12(9250),Dell Latitude 7275 5175 Venue 8 (5855)",30,4.6 out of 5 stars,131,https://www.amazon.com/Original-Adapter-Supply-Charger-Latitude/dp/B0776PKK35/ref=sr_1_72?dchild=1&keywords=dell+laptop&qid=1619577604&sr=8-72
"FOR DELL Genuine Dell 65W 20V 3.25A USB C for Dell LA65NM170, 2YKOF, 02YKOF, Dell XPS 12 9250, Dell Latitude 12 7275, Dell Latitude 13 7370,",30,4.6 out of 5 stars,404,https://www.amazon.com/Genuine-3-25A-LA65NM170-02YKOF-Latitude/dp/B071P91RRB/ref=sr_1_73?dchild=1&keywords=dell+laptop&qid=1619577604&sr=8-73
"New Dell Laptop Charger 45W watt USB Type C (USB-C) AC Power Adapter Include Power Cord for Dell XPS 13 9365 9370 9380,Latitude 7275 7370 5175 5285 5290-2in1 7390-2in1,LA45NM150,0HDCY5",33,4.6 out of 5 stars,597,https://www.amazon.com/Charger-Latitude-5290-2in1-7390-2in1-LA45NM150/dp/B07QWHDR1G/ref=sr_1_74?dchild=1&keywords=dell+laptop&qid=1619577604&sr=8-74
"Laptop Stand Adjustable Height, Simple Zone Aluminum Portable Notebook Stand Holder for Desk, Foldable Laptop Computer Riser Compatible with MacBook Air Pro, Lenovo, Dell, 10-15.6” Laptops - Silver",19,4.6 out of 5 stars,74,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A04721521P79PLXWOL3KA&url=%2FAdjustable-Simple-Zone-Aluminum-Compatible%2Fdp%2FB08DXJFK8Z%2Fref%3Dsr_1_75_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1619577604%26sr%3D8-75-spons%26psc%3D1&qualifier=1619577604&id=828539460537134&widgetName=sp_mtf
"SWORDFISH Laptop Stand, Aluminum Adjustable Laptop Desk Stand, Portable Multi-Angle Laptop Riser with Heat-Vent for Laptops up to 17"", Compatible with MacBook, HP, Dell, Lenovo Notebooks, Metal Gray",24,4.6 out of 5 stars,4,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A0371578160SFCC3ZWOXP&url=%2FSWORDFISH-Adjustable-Multi-Angle-Heat-Vent-Compatible%2Fdp%2FB08P2DMJF1%2Fref%3Dsr_1_76_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1619577604%26sr%3D8-76-spons%26psc%3D1&qualifier=1619577604&id=828539460537134&widgetName=sp_mtf
Dell 130-Watt 3-Prong AC Adapter with 6 ft Power Cord,37,4.5 out of 5 stars,752,https://www.amazon.com/Dell-130-Watt-3-Prong-Adapter-Power/dp/B0064PQOSC/ref=sr_1_77?dchild=1&keywords=dell+laptop&qid=1619577604&sr=8-77
"Dell Laptop Charger 45W AC Adapter with Power Cord for Dell Inspiron 13 14 15,5000 Series,XPS 13,Computer Replacement Part",29,4.5 out of 5 stars,153,https://www.amazon.com/Dell-Charger-Inspiron-Computer-Replacement/dp/B07QGPH2BT/ref=sr_1_78?dchild=1&keywords=dell+laptop&qid=1619577604&sr=8-78
"2021 Dell Inspiron 15 5000 Premium Laptop 15.6"" Full HD Anti-Glare 11th Gen Intel Quad-Core i7-1165G7 32GB DDR4 1TB SSD MaxxAudio Backlit Webcam HDMI WiFi USB-C Win 10","1,073",4.0 out of 5 stars,14,https://www.amazon.com/Dell-5593-Anti-Glare-Touchscreen-i7-10510U/dp/B085QMXN18/ref=sr_1_79?dchild=1&keywords=dell+laptop&qid=1619577604&sr=8-79
Dell Optical Mouse MS116 (275-BBCB),10,4.6 out of 5 stars,"5,238",https://www.amazon.com/Dell-Optical-Mouse-MS116-275-BBCB/dp/B012DT5U96/ref=sr_1_80?dchild=1&keywords=dell+laptop&qid=1619577604&sr=8-80
Dell Laptop Charger 65W watt AC Power Adapter(Power Supply) 19.5V 3.34A for Dell,27,4.7 out of 5 stars,140,https://www.amazon.com/Dell-Laptop-Charger-Adapter-Supply/dp/B07RMK4661/ref=sr_1_81?dchild=1&keywords=dell+laptop&qid=1619577604&sr=8-81
"2020 Dell Inspiron 3793 17.3"" Full HD High Performance Laptop PC, Intel Core i7-1065G7 Quad-Core Processor, 8GB DDR4 RAM, 512GB SSD, Intel Iris Plus Graphics, DVD, HDMI, WiFi, Windows 10, Black",850,4.7 out of 5 stars,5,https://www.amazon.com/Dell-Performance-i7-1065G7-Quad-Core-Processor/dp/B08JG4GNCB/ref=sr_1_82?dchild=1&keywords=dell+laptop&qid=1619577604&sr=8-82
"Dell Pro Briefcase 14 (PO1420C), Made with an Earth-Friendly Solution-Dyeing Process and Shock-Absorbing EVA Foam That Protects Your Laptop from Impact.",35,4.8 out of 5 stars,41,https://www.amazon.com/Dell-Briefcase-Earth-Friendly-Solution-Dyeing-Shock-Absorbing/dp/B005X58RSO/ref=sr_1_83?dchild=1&keywords=dell+laptop&qid=1619577604&sr=8-83
"Laptop Charger 65W Watt USB Type C AC Power Adapter Include Power Cord for Dell Latitude 3400 3500 5290(2in1) 5300 5400 5500 7200(2in1) 7300 7400(2in1), LA65NM170 HA65NM170,02YK0F 0M1WCF",32,4.6 out of 5 stars,108,https://www.amazon.com/Charger-Dell-Latitude-LA65NM170-HA65NM170/dp/B07RG35NZR/ref=sr_1_84?dchild=1&keywords=dell+laptop&qid=1619577604&sr=8-84
"Laptop Stand,GooTung Adjustable Aluminum Laptop Computer Stand,Ergonomic Foldable Portable Desktop Holder Compatible with MacBook Air Pro,Dell XPS,HP, Lenovo More 10-17 inch Laptops-Space Grey",14,4.5 out of 5 stars,24,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg5_1?ie=UTF8&adId=A05348802P80R7GEBP6C1&url=%2FGooTung-Adjustable-Ergonomic-Compatible-Laptops-Space%2Fdp%2FB08D6LY27N%2Fref%3Dsr_1_85_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1619577604%26sr%3D8-85-spons%26psc%3D1&qualifier=1619577604&id=828539460537134&widgetName=sp_btf
"Adjustable Laptop Stand, Ergonomic Aluminum Laptop Mount Computer Stand, Portable Foldable Desktop Holder Compatible with MacBook,iPad, HP, Dell",21,,,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg5_1?ie=UTF8&adId=A0794974EAF7VKTYOU5O&url=%2FAdjustable-Ergonomic-Aluminum-Computer-Compatible%2Fdp%2FB08VS49MRQ%2Fref%3Dsr_1_86_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1619577604%26sr%3D8-86-spons%26psc%3D1&qualifier=1619577604&id=828539460537134&widgetName=sp_btf
"Laptop Stand , Clubyo Ergonomic Aluminum Computer Riser for Office or Home,Compatible with MacBook Air, Pro,Ipad, Lenovo, Thinkpad, Dell, HP, Acer, ASUS 10-15.6 Inches, Silver",25,,,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg6_1?ie=UTF8&adId=A05054801JAE90TSI4USE&url=%2FErgonomic-Aluminum-Computer-Compatible-Thinkpad%2Fdp%2FB08TWNX4J8%2Fref%3Dsr_1_81_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1619577613%26sr%3D8-81-spons%26psc%3D1&qualifier=1619577613&id=3965743522174242&widgetName=sp_atf_next
"OMERIL Laptop Stand, Adjustable Aluminum Computer Stand, Ergonomic Notebook Stand for Desk, Metal Laptop Riser Compatible with 10 to 15.6 Inches Laptops MacBook Air Pro, Dell XPS, Lenovo, iPad",19,4.8 out of 5 stars,58,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg6_1?ie=UTF8&adId=A00692473L0SR7141B6J3&url=%2FOMERIL-Adjustable-Aluminum-Ergonomic-Compatible%2Fdp%2FB08QMPBSKH%2Fref%3Dsr_1_82_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1619577613%26sr%3D8-82-spons%26psc%3D1%26smid%3DA9FTLAM9FE04I&qualifier=1619577613&id=3965743522174242&widgetName=sp_atf_next
"New Genuine OEM Original Dell 65W 4.5mm Tip Replacement AC adapter for Dell Inspiron 5551, Inspiron 5555, Inspiron 5558, Inspiron 5755, Inspiron 5758, Inspiron 7348, Inspiron 7558.",22,4.4 out of 5 stars,865,https://www.amazon.com/Genuine-Original-Replacement-adapter-Inspiron/dp/B0798SCGQJ/ref=sr_1_83?dchild=1&keywords=dell+laptop&qid=1619577613&sr=8-83
New Genuine OEM for Dell HA45NM140 KXTTW Laptop Ac Adapter Charger & Power Cord 45W,23,4.6 out of 5 stars,310,https://www.amazon.com/Genuine-HA45NM140-Laptop-Adapter-Charger/dp/B01AZHOKHQ/ref=sr_1_84?dchild=1&keywords=dell+laptop&qid=1619577613&sr=8-84
"New Laptop Charger 180W watt AC Power Adapter(Power Supply) for Dell Precision 7510 7520 M4700 M4800,G3 3579 3779,G5 5587 5590,G7 7588 7590 7790,Alienware 13 15 17 R2 R3 R4 Area 51M",49,4.7 out of 5 stars,127,https://www.amazon.com/Charger-Adapter-Dell-Precision-7790%EF%BC%8CAlienware/dp/B07QTH8JYQ/ref=sr_1_85?dchild=1&keywords=dell+laptop&qid=1619577613&sr=8-85
Laptop Notebook Charger for Original Dell Inspiron LA45NM140 HA45NM140 45W 19.5V 2.31A 15-3552 HK45NM140 Adapter Adaptor Power Supply (Power Cord Included),23,4.5 out of 5 stars,376,https://www.amazon.com/Original-Dell-LA45NM140-HA45NM140-HK45NM140-Adapter/dp/B01M999CIQ/ref=sr_1_86?dchild=1&keywords=dell+laptop&qid=1619577613&sr=8-86
"Dell Inspiron 15 5502 Thin & Light Laptop, 15.6 inch FHD - Intel Core i7-1165G7, 8GB 3200MHz DDR4 RAM, 512GB SSD, NVIDIA GeForce MX330 2GB GDDR5, Windows 10 Home - Platinum Silver (Latest Model)",980,4.4 out of 5 stars,75,https://www.amazon.com/Dell-Inspiron-5502-Light-Laptop/dp/B08MVFT3RT/ref=sr_1_87?dchild=1&keywords=dell+laptop&qid=1619577613&sr=8-87
"Dell Inspiron 15.6"" HD Laptop, Intel 4205U Processor, 8GB DDR4 RAM, 1TB HDD, Online Class Ready, Webcam, WiFi, HDMI, Bluetooth, Win10 Home, Black",499,4.4 out of 5 stars,386,https://www.amazon.com/Dell-Inspiron-Laptop-Processor-Bluetooth/dp/B08HY7KWJ6/ref=sr_1_88?dchild=1&keywords=dell+laptop&qid=1619577613&sr=8-88
"2021 Dell Inspiron 15 3593 15.6"" HD Touchscreen Laptop Computer, Intel Quad-Core i7-1065G7, 12GB RAM, 512GB PCIe SSD, Intel Iris Plus Graphics, MaxxAudio, HD Webcam, Win 10 S",789,4.5 out of 5 stars,51,https://www.amazon.com/Dell-Inspiron-Touchscreen-Quad-Core-i7-1065G7/dp/B08L71B2Z8/ref=sr_1_89?dchild=1&keywords=dell+laptop&qid=1619577613&sr=8-89
"Fast Dell Latitude E5470 HD Business Laptop Notebook PC (Intel Core i5-6300U, 8GB Ram, 256GB Solid State SSD, HDMI, Camera, WiFi, SC Card Reader) Win 10 Pro (Renewed).",369,4.2 out of 5 stars,708,https://www.amazon.com/Dell-Latitude-E5470-Certified-Refurbished/dp/B07D5N1PFY/ref=sr_1_90?dchild=1&keywords=dell+laptop&qid=1619577613&sr=8-90
